,train_texts,train_labels
2336,"Ayer se aprobó en el pleno por unanimidad una iniciativa que presenté el periodo pasado, que adiciona un artículo 10 Bis y se reforman diversas disposiciones de la Ley General para la Prevención Social de la Violencia y la Delincuencia, con el objeto de que se incluya a url url",0
2337,"Soy Martín.
 emoji saludo vulcano tono de piel claro medio emoji Marto para los cuates. 
Tengo 27 años casi 28.
Hago estrategia creativa en redes.
 emoji arcoíris emoji Soy más gay que cualquier estereotipo en el que estés pensando.
 emoji cara de perro emoji Amo a Panchino.
Viajar, leer y patinar son mis cosas favoritas.
 emoji corazón naranja emoji Tengo un crush y lo sabe.
hashtag no estoy enfermx",0
2338,"Eres gay u homosexual porque tienes muchos/varios hermanos, la próxima vez que te pregunten puedes decir que es a causa de tus hermanos  emoji mono con la boca tapada emoji  url",2
2339,"@usuario Qué mal argumento, es como ""con el matrimonio homosexual, se acaba la familia"".",0
2340,@usuario Gracias  emoji cara feliz con ojos sonrientes emoji,1
2341,Ando de mariquita oyendo música romáurl saben quien soy ahora ?,2
2342,"Del Mazo ahorita: ¿que es esto de ""Del Mazo Kun""? No entiendo. Alguien me explica? ES ALGO DE LOS GAYS?",0
2343,"@usuario eso no te quita lo marica, te amo",0
2344,"hashtag al aire Miguel Ramírez del frente nacional familia Morelense.
""No estamos en contra de los homosexuales, sólo queremos defender la familia""",0
2345,"No son los primeros que me lo dicen, pero no soy joto, me maman las vaginas!url, yo las mamo &lt;3

-el poeta antes conocido como Van.",2
2346,"Bigénero

Se trata de personas que se identifican con ambos géneros y pueden adaptar su percepción a las distintas circunstancias.",0
2347,"Sacaron a @usuario de Drag Race UK, no me hablen :(",0
2348,"Si tu marido no te defiende de NADIE, Felicidades no tienes marido tienes un marica.  hashtag se tenia que decir yse dijo",2
2349,hashtag homero responde este bart tiene tendencias homosexuales por ti Homero y por el abuelo?,0
2350,"Si todos fueran tan atentos como tú, quisiera que el mundo entero fuera gay. 
Si tengo que seguir sola con mi hijo homosexual, lo haré. url",0
2351,@usuario @usuario es un puñal.,2
2352,"Se me olvida parte del por que no procesan a una mujer trans (NO ERES MUJER POR QUE NO TE PUEDO EMBARAZAR Y TE VA A DAR CANCER -¿qué?)

.. es por una educación sexual que está por el piso. 

Ej: hombres que no se limpian la cola por miedo a volverse gay  emoji dorso de mano con índice hacia abajo tono de piel claro emoji 
url",0
2353,"@usuario parece una drag queen; chula, pero drag al fin. Pobres de mis paisanos  emoji cara de desaprobación emoji",2
2354,"No te pierdas el Encuentro binacional de poesía Queer  emoji bandera méxico emoji  &amp; emoji bandera reino unido emoji  para festejar el mes del orgullo.
Contaremos con la participación de la Embajadora @usuario de @usuario , @usuario  Titular del IME, así como de poetas y escritores ¡Los esperamos! url",0
2355,"@usuario El mayate de Lozano no siquiera dormía en el Zócalo.

Que esté o no esté el plantón url lo mismo",0
2356,"Hoy le dije a mi maestro que matara una cucaracha y no quiso, así de simple se hizo loco y no señores no la mato porque hashtag marica",2
2357,"""Se va a llevar una gran sorpresa""  emoji cara revolviéndose de la risa emoji 

OH NO.. CUIDADO MBAPPÉ QUIEN HA SALIDO VARIAS VECES CON UNA MUJER FIGURA PÚBLICA Y MUY FAMOSAMENTE TRANSGÉNERO. 

LOS ALTOS DETECTIVES DE SOLO FÚTBOL LOGRARON DESCIFRAR UN DATO SÚPER SECRETO Y TE LO ESTÁN NOTIFICANDO. url",0
2358,"@usuario Parece más bien una persona queer.

De paso &gt; url",0
2359,"Quiso decir ""travesti""? url",0
2360,"@usuario @usuario @usuario @usuario Mucha gente Bi se comporta Pan y mucha gente Pan se comporta Bi. 

O no, por qué hay cien definiciones y la regla varía.

Pero no me consta A MI decirles que son y que no son.",0
2361,"""@usuario: @usuario pregunta super directa y abierta ... Eres GAY ??""/ Respuesta igual de directa,  No.",0
2362,Mi @usuarioe Pitos Toca En Los hashtag golden globes??? Maldito Joto Feo!  url,2
2363,@usuario Dónde estuviste todo el dia? Estas loca,1
2364,"Porque LOCAS!!! (at @usuario in Miguel Hidalgo, DF) url",1
2365,@usuario @usuario Con esta última playera entrevisté a Trino en el Hay Festival. Siempre en los mejores eventos y bien vestida.,1
2366,"Implementan Modelo Educativo en la modalidad BIS para las carreras de Ingeniería en Metal Mecánica, Mantenimiento Ind. y Manto. Petrolero url",1
2367,"RIP @usuario
Recuerdo de sus amados chakales: @usuario, @usuario
Y @usuario

Matan a reina de belleza gay en Veracruz url",0
2368,"Goe salió o una canción de Coyote Ugly en mi playlist de hoy, y la jota bailando en la barra. Ya que.",0
2369,@usuario Mmmm pues se pasó de mariquita,2
2370,"hashtag méxico
Hoy, Día Internacional del hashtag orgullo gay - LEE  emoji flecha hacia la derecha emoji  url url",0
2371,"Miedo a lo ""trans"" hace que voces se alcen con furia en distintos temas, = p'a @usuarioéneros q p'a @usuarioénicos url",0
2372,"@usuario @usuario @usuario @usuario Ah sí? Cuántas medallas ganaron las mujeres trans en las Olimpiadas?
Enumere",0
2373,"Confirmo. Todas las medicinas, hormonas, tratamientos, cirugías trans no se diseñaron para, ni se mercadean a gente trans.

Entonces pasa que donde bloquean acceso a hormonas PUM, la tía Gertru ya no consigue su tratamiento hormonal postmenopausico. url",0
2374,"Conferencia ""Rompiendo barreras en la atención a la salud de personas trans"" a cargo de la Dra. Tere Guerrero en la @usuario. url",0
2375,El mejor contención de todo el puto continente. url,1
2376,"@usuario @usuario Muchas felicidades por este Foro tan pertinente y necesario. El feminismo si tiene historia y genealogía. Seguramente la Sra. Buttler y otras ideologas queer son morenas y pobres. Defendamos la libertad de cátedra, de pensamiento, de investigación y  expresión. No a la censura.",0
2377,@usuario @usuario Puro homosexual iba a los Arcos.,0
2378,"Wey, me caga que las empresas usen el orgullo gay para vender, no nos usen como un consumidor más.
-Un consumidor más-",0
2379,"@usuario Insisten que somos exentas de todos los temas de la mujer caray. ¿Recuerdas cuando te dijeron ""Y EL CANCER DE MAMA QUE""?

&gt; url",0
2380,"Póster oficial de hashtag transformers: War for Cybertron Trilogy hashtag earth rise.  emoji robot emoji  

Serie anime realizada por hashtag rooster teeth.

Disponible en hashtag netflix.

@usuario 

hashtag transformers wfc hashtag transformers war for cybertron hashtag transformers war for cybertron trilogy hashtag cybertron hashtag war for cybertron url",1
2381,"Queridos papachos @usuario  @usuario  @usuario  para esta hashtag rockola mañana  ¿Podrá sonar aguas locas de @usuario  y @usuario ? 
Tengan un hashtag feliz jueves 
@usuario url",1
2382,"En la constituyente de hashtag cdmx el @usuario se opuso a: 
hashtag aborto legal ya
hashtag muerte digna. 

Han promovido objeción de conciencia, que vulnera derechos de mujeres y personas Trans.
Es una lástima que la mayoría los coloque al frente de la comisión de salud.
hashtag salud sin objeción url",0
2383,"Me da risa ver vatos liga-todas, golpeaparedes 3,000, y los escenarios que plantean

""Imagínense salir con una mujer, ligar, acostarse, viajar 5 meses, compartir ropa y sueños, presentar familias y crecer un perro. Y un día ella se voltea y te dice SOY TRANS""

""Ahí, ¿qué harían?""",0
2384,"Ali 

 emoji cámara con flash emoji  - condelcampo @usuario Cancún, Mexico url",1
2385,"- Oiga señorita ¿me da el asiento por favor? - pidió educadamente una señora de la tercera edad.
- No, señora. Tengo que maquillarme - respondió esta loca. 
hashtag rt hashtag civismo ¿qué puede tener en la cabeza una persona así? url",1
2386,"¿Qué quiere decir esto? Que si te acercas como mujer trans, te expones a que te bateen.

Literal, con bat. 
url",0
2387,Justo ayer mi tía la loca religiosa de buenos valores y buenos principios me dio mi sermón por estar de borracho el 25 de diciembre pasado y me cito la url url,1
2388,MWES -  Una mujer vende a sus bebé por 10.000 euros a una pareja homosexual url,0
2389,"5 Cinco mujeres Trans asesinadas en menos de una semana  en México,subiendo los índices en estos crimenes de odio un 300%. @usuario @usuario @usuario @usuario @usuario @usuario",0
2390,"Transitan echándote las luces largas segun tienen prisa,te rebasan a lo menso y adelante los alcanzas en el semáforo, tan mas hashtag mariquitas",2
2391,Chale acompañe al Mike al Bodega y en la caja le agarre la espalda y la cajera se me quedó viendo como: mira este joto jaja  emoji cara revolviéndose de la risa emoji,0
2392,Una visión mucho más compleja de ser Trans y la transicióurl más que esa que casi gana un Oscar  emoji arcoíris emoji  emoji manos aplaudiendo tono de piel claro medio emoji  @usuario url,0
2393,Una loca q no quiere un loco.,1
2394,"En estos momentos inicia la Marcha del Orgullo Gay, con alrededor de dos mil personas, entre miembros de dicha comunidad, familiares y simpa",0
2395,"¿Ubican que las TERF se aliaron con políticos conservadores antiderechos? 🤦 emoji tono de piel claro medio emoji ‍

Véalas acá literal dándoles un ""ya nos fuimos contra las trans.. ¿ahora nos ayudan con esto del aborto?"" Y estos señores de ""no, obvio no"" url",0
2396,"Vea, el comité olímpico acaba de cambiar el marco de reglas para la gente trans e intersex en el deporte.

Concluyen que ni la testosterona o formas de cuerpo pueden predecir el rendimiento y no deberían de delimitar globalmente quién puede participar en el deporte femenil. url",0
2397,"@usuario @usuario Te traduzco el lenguaje corporal del Sr. Tabe: ""Este es el puñal vicente ser_ano, conócelo"". De nada.",1
2398,"@usuario @usuario Los chairos queremos a la chiva loca, pero en el bote",1
2399,"hashtag sucesos Ángela Ponce, primera mujer transexual en participar en Miss Universo url",0
2400,"Y yo aquí, prácticamente, vestida y alborotada, jaja.",1
2401,@usuario Mándame en md,1
2402,Tal vez rapar mis laterales no solucionen mis problemas pero me harán sentir una machorra completa. A parte ya casi estoy en el punto de pelitos de puercoespín,0
2403,Mi hermosa y favorita drag chilena  emoji cara sonriendo con ojos de corazón emoji  emoji cara sonriendo con ojos de corazón emoji  emoji cara sonriendo con ojos de corazón emoji  Morfina  emoji cara sonriendo con ojos de corazón emoji  emoji cara sonriendo con ojos de corazón emoji  emoji cara sonriendo con ojos de corazón emoji  en Distrito url,0
2404,"@usuario Bla bla bla chairito  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji 

Yo solo puse ""biba"" hashtag el cacas amlo y tú te volviste loca e histérica y antes, te super ardió un ""me cae gordo tu presidente""...

Porque tan sensible y delicada?

La loca aquí eres tú, nenaza,  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji , te dejo aquí, gratis tu nueva foto de perfil  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji  url",1
2405,5am y hay gente vestida como si fueran a llegar a Dubai y comer con los jeques petroleros. Mínimo se despertaron a las 3am.,1
2406,¡Putos todos!,0
2407,"Gravísimo descubrir qué hay gel de uñas que cambia con la temperatura y qué hay de los colores de la bandera Bi.

.. gravísimo. url",0
2408,"Semen que no has de beber, déjalo correr.
Ancient gay proverb.",0
2409,@usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario @usuario Disfruta y aprende mucho Mish  emoji cara lanzando un beso emoji,1
2410,"emoji cara sonriendo con gafas de sol emoji  emoji gesto de te quiero tono de piel oscuro medio emoji Es lo que hay!!!
Y ni modo!!! emoji gesto de te quiero tono de piel oscuro medio emoji  emoji cara sonriendo con gafas de sol emoji 
hashtag gay hashtag sex hashtag latin boy hashtag latin sex hashtag culo hashtag verga url",0
2411,Buena pregunta url de prensa vestida de abarrotes url,1
2412,@usuario's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,1
2413,Qué asco el drag mexicano,2
2414,@usuario @usuario @usuario @usuario @usuario Lo mío ya es personal con @usuario,0
2415,El Gus me dejó de hablar 2 días porque no quise ver un programa de dragas con el 🙅 emoji tono de piel claro emoji ‍,0
2416,@usuario el contrario sería hombres en drag/travestis. Que la sociedad pena de modos más rudos. Hasta las mujeres trans les discriminan,0
2417,"@usuario De paso.. si se puede, busquen alternativas a la espiro. Famosamente se ha documentado no ayuda con un buen de casos de transición. url

Pero es lo único que ""saben"" recetar url",0
2418,"@usuario calmarme bi que la vrg, yo tomándolo enserio y el en sus putas mamadas emoji cara de desaprobación emoji  emoji cara llorando emoji  emoji cara llorando emoji  emoji cara llorando emoji",1
2419,El Empire State Building acoge por San Valentín primeras bodas homosexuales url,0
2420,"Desde lo personal, no compartir una cosa como una transición.. 
a menos que sea caso de jóvenes trans que ya ni recuerden (hay gente trans desde los 6), pues me parece que es como esconderle a tu familia gringa que naciste en México.

Y aún así.. Habrá gente que lo hace.",0
2421,@usuario Como éstas vestida ahorita bb???,1
2422,"sobretodo cuando es interesante, seductor y cero url!",1
2423,Lo que se encuentra uno hashtag cruising hashtag gay hashtag maza hashtag maduro url,0
2424,"Acá de nuevo, sospecharon era trans o que no se veía ""lo suficientemente mujer"" url",0
2425,"""Biología no es destino"", dicho en hashtag mecimx ... me encantaría escuchar que tienen que decir estas ponentes del tema trans",0
2426,@usuario ¿Y debe causar gracia que sea gay o afeminado?,0
2427,Ñoña novel: dibuja a hashtag totoro mientras espera su comida vestida con url,1
2428,.@usuario @usuario sigue siendo un putazo victimario. Apoyo por fa. 43% de la población trans se suicida por baja autoestima.,0
2429,"Jodidos tus ""argumentos"". Jotito y en mi caso oportunista. Homófobo en un caso y majadero en el otro. url",0
